longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,,predicted
-118.26,33.92,40,1076,244,705,255,1.7986,98900,<1H OCEAN,,97704
-117.36,33.17,24,2046,442,812,367,2.3182,500001,NEAR OCEAN,,249346
-122.43,37.75,52,2700,595,1181,575,3.575,396800,NEAR BAY,,349568
-121.63,39.75,37,1296,296,569,257,1.8616,70500,INLAND,,71124
-117.15,32.81,34,1629,318,900,282,3.1458,178300,NEAR OCEAN,,186750.02
-117.67,34.03,20,8561,1411,4861,1450,4.7056,165500,INLAND,,167887
-117.32,33.99,27,5464,850,2400,836,4.711,133500,INLAND,,147756
-118.32,34.09,30,1871,766,2595,819,2.0044,212500,<1H OCEAN,,218995
-118.43,34.22,36,1372,295,774,306,3.6618,187300,<1H OCEAN,,195651
-122.47,37.65,27,8103,1655,5023,1605,4.6452,236200,NEAR OCEAN,,293020.02
-118.22,33.93,39,1921,483,2286,470,3.0167,130000,<1H OCEAN,,138652
-118.39,34.17,40,1696,372,835,385,3.6563,222400,<1H OCEAN,,264382.03
-118.09,33.8,36,1724,322,838,328,4.4831,253900,<1H OCEAN,,214757
-118.06,33.83,21,3941,655,1897,670,4.88,343900,<1H OCEAN,,209612
-122.13,37.68,44,2147,399,1175,401,4.1974,179300,NEAR BAY,,203832
-122.29,37.92,35,583,88,235,84,5.943,288200,NEAR BAY,,343721.05
-117.77,34.06,27,2178,629,2379,591,1.9766,108000,INLAND,,111512
-117.3,33.85,15,3991,751,2317,657,2.9542,127900,INLAND,,117663
-118.45,34.25,21,2143,565,1803,497,3.9833,162500,<1H OCEAN,,188808
-117.07,32.81,15,2000,402,778,369,4.3594,224200,<1H OCEAN,,161861
-117.96,33.75,25,1323,208,852,229,4.6167,237300,<1H OCEAN,,209505
-122.29,37.56,12,6474,1467,2516,1390,5.0353,305800,NEAR BAY,,322085.16
-122.04,36.96,44,1294,269,645,259,3.2437,223900,NEAR OCEAN,,258110
-117.86,33.74,32,691,151,926,148,4.125,175900,<1H OCEAN,,167320
-118.34,34,49,2465,372,1018,359,4,296800,<1H OCEAN,,201478.03
-117.08,32.58,22,2128,477,1420,450,3.2687,131000,NEAR OCEAN,,131353
-117.99,33.74,26,4065,741,1960,739,4.506,240000,<1H OCEAN,,208354
-120.27,38.31,13,3297,662,267,97,3.075,108300,INLAND,,131958
-121.24,39.37,16,2785,616,1387,530,2.3886,89400,INLAND,,91282
-122.22,37.48,47,2570,783,3107,724,2.8058,229500,NEAR OCEAN,,234770
-117.18,32.76,17,711,254,327,227,2.6493,67500,NEAR OCEAN,,182375.06
-122.25,37.81,28,5806,1603,2563,1497,3.2177,273400,NEAR BAY,,288635.08
-122.27,37.48,26,3542,507,1392,524,8.5184,500001,NEAR OCEAN,,442438.32
-120.62,35.28,28,3952,592,1469,571,6.3144,328800,NEAR OCEAN,,415050.4
-117.31,34.43,16,5130,1172,3126,1046,1.6784,71900,INLAND,,84220
-118.75,34.17,18,6217,858,2703,834,6.8075,325900,NEAR OCEAN,,389580.12
-122.28,37.78,50,1487,306,730,327,2.5139,219000,NEAR BAY,,159482
-116.38,33.74,7,17579,3479,3581,1820,4.084,194500,INLAND,,157831.02
-116.86,33.73,13,2604,443,978,417,2.933,170700,INLAND,,132713
-122.4,37.76,52,1185,246,480,253,4.4074,277300,NEAR BAY,,286229.02
-118.24,33.99,41,1425,372,1803,353,1.6731,88200,<1H OCEAN,,105296
-118.25,34.13,36,2946,1025,2542,912,2.2244,255900,<1H OCEAN,,229614
-118.09,33.99,35,2787,639,1923,614,3.5757,177900,<1H OCEAN,,177462
-117.86,33.9,25,3205,409,1291,408,7.2478,299200,<1H OCEAN,,326420
-117.69,33.54,20,1767,280,801,284,6.5394,272000,<1H OCEAN,,287388
-121.37,38.58,37,2839,390,1006,400,7.3343,280400,INLAND,,323335.03
-117.18,33.78,7,1697,424,808,354,1.3417,169300,INLAND,,121932
-118.1,33.79,35,2370,379,996,380,5.7368,287200,<1H OCEAN,,296671.02
-118.16,34.06,27,1675,274,785,275,5.828,301100,<1H OCEAN,,303191.03
-116.53,33.88,5,4423,763,1906,667,4.6855,125200,INLAND,,193643.01
-117.92,33.75,23,893,223,1149,216,2.6442,156300,<1H OCEAN,,172149
-119.77,36.3,24,2202,471,1052,439,2.1038,62000,INLAND,,76244
-116.95,33.68,11,1183,178,543,147,4.4792,173900,INLAND,,198801
-119.14,34.49,17,321,44,92,39,7.75,375000,<1H OCEAN,,368045.2
-117.17,32.82,21,2869,596,1471,577,3.0375,197600,NEAR OCEAN,,208899
-121.23,38.67,27,5266,971,2432,948,3.8954,133000,INLAND,,155469
-117.82,33.85,21,2603,404,1350,390,6.057,235900,<1H OCEAN,,268752
-118.19,34.02,34,1478,369,1735,348,1.8875,136700,<1H OCEAN,,145518
-122.27,37.78,52,1408,280,718,265,2.6806,207900,NEAR BAY,,180420
-122.47,37.69,35,1720,421,1452,425,3.5909,256100,NEAR OCEAN,,256013
-117.97,33.68,23,1722,316,865,309,4.6452,273800,<1H OCEAN,,248749.03
-121.37,36.83,14,3658,612,1951,600,4.76,216000,INLAND,,246350
-118.96,35.4,27,2473,400,1271,427,3.5524,89100,INLAND,,87676
-122,38.35,34,1084,187,561,198,4.2115,118900,INLAND,,157653
-117.9,34.1,31,3007,653,1766,616,3.7083,166000,<1H OCEAN,,175551
-118.15,34.12,52,1518,344,725,296,3.4018,204500,<1H OCEAN,,235531
-122.25,37.81,46,3232,835,1373,747,3.225,218800,NEAR BAY,,229474.01
-118.57,34.22,17,3262,753,1879,708,4.1359,255200,<1H OCEAN,,214822
-120.08,37.06,18,402,76,213,71,1.9063,95800,INLAND,,105987.01
-118.2,33.84,35,3405,779,1953,671,2.7813,159200,NEAR OCEAN,,186006
-120.85,37.77,37,1738,403,936,366,2.4717,77100,INLAND,,98252
-118.3,33.82,26,2080,560,2096,506,2.8106,184400,<1H OCEAN,,191568
-118.36,34.1,52,1096,247,423,230,3.0179,500001,<1H OCEAN,,359206.05
-117.18,33.51,13,270,42,120,42,6.993,500001,<1H OCEAN,,378548.19
-118.22,33.98,15,1011,274,899,219,2.7045,190600,<1H OCEAN,,146940
-118.29,34.03,38,1501,437,1777,441,2.0848,135200,<1H OCEAN,,145699
-122.72,40.17,16,396,78,188,72,1.3889,87500,INLAND,,65506.95
-122.17,37.74,43,818,193,494,179,2.4776,101600,NEAR BAY,,90346
-117.44,34.09,24,3477,831,2541,753,2.3682,97400,INLAND,,112451
-119.16,36.28,18,2377,414,1359,424,4.4,79300,INLAND,,118488
-117.27,33.68,8,26322,4072,9360,3361,5.3238,228900,<1H OCEAN,,247579.01
-117.09,32.64,20,1999,651,1302,592,1.6321,57500,NEAR OCEAN,,115237
-119.99,36.8,45,1270,242,598,214,3.2813,105400,INLAND,,100635
-117.94,34.08,34,1970,476,1269,406,4.064,201200,<1H OCEAN,,185253
-117.87,33.88,28,2612,602,1682,563,3.6417,204300,<1H OCEAN,,192689
-121.29,37.98,49,2501,565,1171,550,2.5043,76700,INLAND,,97653
-118.31,34.03,34,2041,517,1479,495,2.1173,156600,<1H OCEAN,,145694
-118.17,33.79,32,2171,672,3002,648,2.375,139700,NEAR OCEAN,,156544
-117.22,32.87,5,3511,1008,1599,918,3.8542,176600,NEAR OCEAN,,230115
-121.93,37.93,16,2876,391,1089,377,6.299,286900,INLAND,,263044
-118.37,33.82,32,2815,607,1338,609,4.5687,381200,<1H OCEAN,,366879.1
-119.76,36.81,19,4643,1429,4638,1335,1.2716,69400,INLAND,,63488
-118.2,34.11,37,2040,611,1698,545,1.9355,166300,<1H OCEAN,,169757
-117.95,33.63,27,891,183,513,171,6,381500,<1H OCEAN,,309523.18
-118.29,34.65,18,6893,1372,2837,1221,3.3173,218400,INLAND,,142270
-119.02,35.37,44,2687,620,1521,549,1.7213,61600,INLAND,,57372
-119.16,34.12,17,224,70,147,71,3.6167,280000,NEAR OCEAN,,260472.06
-119.86,34.38,26,1626,375,1580,359,2.1471,187500,NEAR OCEAN,,211740.01
-117.67,34.1,28,1263,248,601,219,3.875,174000,INLAND,,157914
-118.02,33.95,35,2085,400,1112,391,3.4886,173900,<1H OCEAN,,183308
-119.3,36.34,45,3723,831,2256,770,1.8299,63100,INLAND,,61403
-121.8,38.01,46,2273,495,1088,447,2.2532,109400,INLAND,,101282
-121.33,38.66,15,4371,908,1842,818,2.7797,105500,INLAND,,135762
-122.17,37.88,32,3633,508,1393,506,7.6917,401800,NEAR BAY,,409263.03
-118.29,34.01,40,885,312,799,221,1.1667,143800,<1H OCEAN,,131034
-121.42,37.75,33,1999,368,1061,390,3.5242,121400,INLAND,,134597
-122.04,37.99,38,2675,541,1378,480,3.8897,139900,NEAR BAY,,144425
-118.09,34.09,40,855,208,745,222,3.0125,224000,<1H OCEAN,,196832
-122.2,37.78,39,1752,399,1071,376,3.1167,121600,NEAR BAY,,171762
-118.06,33.83,17,1973,516,1112,501,3.8512,163800,<1H OCEAN,,212976
-118.3,34,52,1743,421,1206,384,1.6875,116000,<1H OCEAN,,115560
-119.36,36.33,11,3221,617,1351,565,2.9844,132000,INLAND,,98641
-117.82,33.72,24,3260,458,1383,442,6.5987,272800,<1H OCEAN,,299371.02
-117.91,34.02,17,5973,1384,4349,1229,3.2799,199300,<1H OCEAN,,183733
-118.57,34.25,20,4679,609,1945,609,8.7471,419900,<1H OCEAN,,448001.29
-122.01,37.36,16,1105,354,499,324,4.2061,253600,<1H OCEAN,,248709.02
-122.08,37.38,33,2771,659,1496,581,3.4042,353600,NEAR BAY,,272422.02
-120.59,38.45,13,2944,558,1091,466,3,119000,INLAND,,123303
-118.56,34.2,35,2273,,1431,403,4.0789,196700,<1H OCEAN,,210305
-122.24,37.81,52,2093,550,918,483,2.7477,243800,NEAR BAY,,186884
-119.64,36.31,27,1513,314,1071,284,1.5909,50100,INLAND,,53699
-117.83,33.65,9,638,266,426,234,3.7875,187500,<1H OCEAN,,271045.08
-117.65,33.4,17,2737,654,910,492,3.5729,370800,NEAR OCEAN,,248988.02
-118.12,33.77,10,7264,1137,2528,1057,10.2233,500001,NEAR OCEAN,,472653.39
-117.55,33.93,25,5187,934,2725,860,4.1865,154300,INLAND,,167929
-122.01,37.95,8,3866,539,1555,513,6.0901,298200,NEAR BAY,,293193
-117.94,33.94,25,3250,546,1452,501,5.1084,303800,<1H OCEAN,,244460
-118.01,33.77,32,1771,296,995,272,5.8362,217500,<1H OCEAN,,282969.04
-123.18,40.58,18,1451,278,695,254,1.7262,73700,INLAND,,83874
-117.3,34.15,40,961,199,509,182,2.06,85500,INLAND,,77609.99
-122.4,38.53,24,1741,289,564,231,3.6118,248400,INLAND,,179062
-121.41,38.6,16,5407,1467,2523,1265,2.0471,104200,INLAND,,108545
-121.18,39.19,16,1528,351,729,319,2.4688,138800,INLAND,,134137
-118.25,33.78,32,296,139,511,133,1.4444,182100,NEAR OCEAN,,161058
-120.45,34.65,27,2215,578,1544,527,1.9257,135300,NEAR OCEAN,,135084
-118.32,33.35,27,1675,521,744,331,2.1579,450000,ISLAND,,263635.01
-121.64,36.82,18,1819,283,919,295,4.1696,222500,<1H OCEAN,,233297.02
-122.28,37.87,46,3022,696,1293,675,2.543,220700,NEAR BAY,,197681
-121.38,38.59,38,1839,287,685,276,4.5313,189400,INLAND,,155647
-118.06,34.09,40,1975,389,1116,378,4.2898,251600,<1H OCEAN,,228857
-116.36,33.78,6,24121,4522,4176,2221,3.3799,239300,INLAND,,158095.04
-117.76,33.88,9,4838,759,2090,695,6.6536,307800,<1H OCEAN,,302693.03
-118.47,34.02,35,3057,774,2223,732,2.0745,332500,<1H OCEAN,,297354
-117.9,33.61,41,1521,328,527,275,4.0764,500001,<1H OCEAN,,464901.75
-123.85,39.39,23,4671,912,2095,857,3.184,140500,<1H OCEAN,,178733
-122.83,38.39,19,1765,394,868,388,2.462,260300,<1H OCEAN,,177196
-122.44,37.76,52,1968,472,784,430,3.3702,370000,NEAR BAY,,359130.05
-122.42,37.74,52,1786,427,856,394,3.0833,328100,NEAR BAY,,282832.01
-118.25,34,41,1768,475,1721,474,1.303,90400,<1H OCEAN,,103057
-118.28,34.06,52,1261,616,2309,581,1.6184,225000,<1H OCEAN,,207141
-120.84,37.5,47,2310,484,1126,447,2.2083,97300,INLAND,,94570
-118.37,34.2,34,2199,609,2488,597,2.9861,171800,<1H OCEAN,,194049
-117.84,34.63,5,6739,1251,4614,1266,4.002,115100,INLAND,,151824
-122.41,37.64,38,1204,268,921,247,4.4464,215400,NEAR OCEAN,,262664
-117.9,34.13,5,1126,316,819,311,1.5,139800,<1H OCEAN,,224144.14
-121.87,39.75,22,1707,296,822,297,3.6625,126600,INLAND,,100065
-119.81,36.76,48,2059,388,834,405,2.9306,67900,INLAND,,77577
-121.87,37.32,39,1839,471,1528,456,2.6818,184900,<1H OCEAN,,182665
-118.45,33.99,52,1829,472,779,424,3.1607,339000,<1H OCEAN,,361879.03
-119.5,34.35,39,308,38,59,21,11.7794,500001,NEAR OCEAN,,250623.21
-117.92,33.91,33,2868,382,1204,412,6.1825,336900,<1H OCEAN,,297095
-119.8,36.75,52,1788,449,1156,418,1.7298,58400,INLAND,,64801
-118.23,33.93,39,2065,532,2015,535,0.8478,104900,<1H OCEAN,,102533
-119.79,36.76,52,2408,498,1361,465,2.1055,61300,INLAND,,63803
-120.45,34.96,21,2121,445,2211,463,4.0603,117600,<1H OCEAN,,164284
-121.96,37.95,13,3216,765,1627,715,3.0859,167800,INLAND,,146270
-117.09,32.8,36,2163,367,915,360,4.7188,174100,NEAR OCEAN,,181985
-117.85,33.62,18,729,105,316,108,10.3893,500001,<1H OCEAN,,472844.49
-122.19,39.74,39,4179,814,2111,809,2.3507,65600,INLAND,,77666
-122.45,37.9,30,3763,717,1292,632,8.4888,500001,NEAR BAY,,462501.23
-122.06,37.86,16,5187,1014,1512,986,4.4551,252400,NEAR BAY,,285219.11
-120.5,38.87,10,81,41,55,16,4.9583,87500,INLAND,,172444
-120.41,34.87,15,1534,251,761,240,4.9028,193600,<1H OCEAN,,210208
-117.76,34.13,8,16759,2274,7249,2156,7.4837,358700,INLAND,,312661
-121.32,36.79,30,516,90,288,95,3.6333,202500,INLAND,,184785
-121.96,37.53,23,2215,475,1278,492,4.2955,218800,<1H OCEAN,,231692
-124.09,40.92,12,2497,491,1153,462,2.8182,126900,NEAR OCEAN,,100954
-121.49,37.94,31,1860,394,1848,293,2.2891,162500,INLAND,,87717
-117.26,33.18,9,4540,793,2235,746,4.5781,225600,NEAR OCEAN,,243808
-115.51,33.12,21,1024,218,890,232,2.101,46700,INLAND,,59964
-117.88,33.74,16,1444,446,2329,441,3.1691,159400,<1H OCEAN,,165735
-122.42,37.78,52,989,425,634,341,2.4414,275000,NEAR BAY,,300206.1
-122.2,37.75,36,606,132,531,133,1.5809,70000,NEAR BAY,,85389
-116.96,34.94,20,2355,467,1198,428,3.9934,88500,INLAND,,93425
-117.95,33.84,34,1229,215,1035,218,3.5455,180000,<1H OCEAN,,177500
-121.93,37.71,26,4822,845,2288,805,4.2281,206000,<1H OCEAN,,247972.01
-121.77,37.22,16,1617,306,667,264,4.5221,191100,<1H OCEAN,,263127.05
-121.96,38.34,14,3035,680,1597,663,3.6036,143500,INLAND,,140454
-121.32,36.42,20,1054,269,1219,273,3.0437,76600,<1H OCEAN,,151360
-118.44,33.98,21,18132,5419,7431,4930,5.3359,500001,<1H OCEAN,,385718.33
-124.17,40.8,52,1606,419,891,367,1.585,75500,NEAR OCEAN,,75961
-122.23,37.45,34,4177,723,1586,660,5.0457,395100,NEAR OCEAN,,347501.06
-117.15,34.48,31,265,55,186,55,2.125,64800,INLAND,,117317
-117.98,34.14,24,1596,388,1329,352,3.0417,148000,INLAND,,147408
-120.95,37.59,29,1727,439,1063,386,1.8929,63600,INLAND,,90729
-121.95,37.35,48,1246,294,697,284,3.6118,235500,<1H OCEAN,,245919
-122.38,37.34,33,1054,209,400,161,7.7773,456300,NEAR OCEAN,,448254.45
-121.47,38.68,19,946,182,474,173,5.0155,97300,INLAND,,170126
-118.45,34.19,11,2479,900,2466,855,2.2264,181300,<1H OCEAN,,198094
-121.88,37.26,25,3025,689,1755,661,3.8893,218600,<1H OCEAN,,223280
-121.8,40.34,26,4815,910,1341,539,2.881,79800,INLAND,,94088
-121.82,37.39,37,4137,636,1569,578,6.1008,286200,<1H OCEAN,,413243.19
-120.87,38.71,13,2692,470,1302,420,4,167400,INLAND,,155212
-115.56,32.79,20,2372,835,2283,767,1.1707,62500,INLAND,,59256
-122.49,37.7,36,1946,340,828,313,5.2811,287700,NEAR OCEAN,,315716
-118.37,34.03,37,1236,,966,292,3.0694,122200,<1H OCEAN,,245882.02
-118.39,34.15,36,2696,713,905,659,3.1146,373500,<1H OCEAN,,376425.11
-119.78,36.73,52,1377,319,1280,259,1.2344,43300,INLAND,,50945
-117.89,33.66,33,3595,785,1621,732,4.1372,265200,<1H OCEAN,,271535
-121.37,38.56,19,6308,1167,3012,1112,2.9464,113500,INLAND,,118471
-118.2,33.85,46,1854,462,1360,429,2.4844,158200,<1H OCEAN,,156243
-120.46,37.31,26,3170,572,1524,565,3.48,95300,INLAND,,106394
-120.94,37.65,13,5075,978,3033,838,3.0577,119000,INLAND,,113146
-121.79,37.66,22,14701,2210,6693,2232,5.98,245000,INLAND,,269090
-122.08,40.64,14,3099,519,1447,494,4.0132,141200,INLAND,,133446
-118.41,34.02,34,1430,357,805,362,3.3462,307000,<1H OCEAN,,328942.05
-118.3,33.97,46,1425,317,1140,304,3.375,98500,<1H OCEAN,,131598
-118.42,34.16,46,54,9,20,6,0.536,375000,<1H OCEAN,,355162.27
-121.88,37.44,17,1621,299,1028,293,5.2722,186900,<1H OCEAN,,232927
-118.17,34.19,45,1790,316,1035,312,4.0985,173100,<1H OCEAN,,217304
-116.86,32.87,17,5799,921,2630,843,5.0524,285400,<1H OCEAN,,210613
-118.13,33.86,37,2259,425,1183,413,5.1805,201600,<1H OCEAN,,248692.02
-119.24,35.77,28,1737,521,1764,514,1.7813,67800,INLAND,,53026
-121.67,36.93,22,569,132,542,125,2.1875,187500,<1H OCEAN,,149396
-121.94,37.31,5,2364,578,1102,502,5.2642,246400,<1H OCEAN,,310268.03
-119.33,36.32,23,3137,628,1446,548,2.5,85500,INLAND,,81135
-117.23,32.8,27,1297,355,776,337,2.4643,244400,NEAR OCEAN,,223035.01
-121.27,37.96,41,461,101,382,79,1.275,54000,INLAND,,66938
-118.19,34.13,50,1309,302,883,293,3.1287,198000,<1H OCEAN,,193560
-122.52,37.88,52,176,50,88,46,3.8068,275000,NEAR BAY,,404165.03
-118.11,33.9,35,1323,269,1084,240,5.0753,178000,<1H OCEAN,,185545
-121.76,38.57,11,15018,3008,7984,2962,3.1371,201800,INLAND,,144209
-116.97,33.78,24,2680,606,1728,527,2.535,74800,INLAND,,112959
-117.17,32.75,28,1514,384,540,352,2.1532,240000,NEAR OCEAN,,159844
-118.4,33.87,38,2398,431,911,392,5.2319,500001,<1H OCEAN,,411610.34
-118.41,34.03,24,3711,1192,1764,1147,3.1642,366700,<1H OCEAN,,355315.03
-122.63,38.24,45,1615,338,823,327,2.5179,145500,<1H OCEAN,,212345
-120.59,37.59,36,291,48,124,47,5.6945,154200,INLAND,,198574
-120.98,38.34,27,3471,653,1793,600,3.5508,99100,INLAND,,135639
-118.37,33.93,10,199,41,61,56,2.8958,245800,<1H OCEAN,,222970.04
-118.28,34.17,52,2332,433,1135,440,5.5658,331200,<1H OCEAN,,361195.06
-118.21,34.04,47,1306,391,1499,346,2.2788,139600,<1H OCEAN,,142901
-122.4,37.76,52,4265,912,1555,836,4.119,298300,NEAR BAY,,321537.02
-118.4,34.14,45,417,89,187,88,5.1377,360700,<1H OCEAN,,326715.12
-121.53,38.56,39,2438,483,1103,472,2.9375,86600,INLAND,,104460
-121.89,37.25,23,2705,449,1180,442,6.0791,316500,<1H OCEAN,,301736.01
-119.65,36.35,38,3148,568,1378,537,2.8788,85500,INLAND,,76994
-117.95,35.13,4,2630,502,1150,422,4.25,104400,INLAND,,99573
-121.96,38.02,35,2691,542,1409,505,3.016,95300,INLAND,,107221
-122.04,38.24,22,2761,757,2612,641,1.6875,87500,INLAND,,97240
-122.11,37.14,29,3201,640,1722,570,4.4597,204100,NEAR OCEAN,,263633.07
-117.3,34.12,50,1629,437,1581,394,2.2019,63500,INLAND,,75476
-122.58,38.46,15,2936,517,1182,501,3.3981,246900,<1H OCEAN,,194227
-122.18,37.8,23,2317,336,955,328,6.7527,285800,NEAR BAY,,338384.03
-118.15,34.67,5,12317,2953,6291,2654,3.5732,146900,INLAND,,140637
-118.19,33.82,11,872,203,422,221,4.6364,156300,NEAR OCEAN,,233732.01
-121.46,38.55,40,2077,435,1454,385,2.0074,57000,INLAND,,71333
-117.99,33.66,29,1330,293,613,236,4.6591,353100,<1H OCEAN,,313750.05
-118.27,33.76,46,22,11,32,7,3.125,112500,NEAR OCEAN,,248157.01
-117.28,32.83,34,2392,653,933,619,3.7306,500000,NEAR OCEAN,,388012.31
-118.34,33.93,33,4294,1224,4512,1189,2.8304,143700,<1H OCEAN,,175344
-119.55,36.72,6,1186,234,1135,218,2.1515,63900,INLAND,,91155
-116.48,33.94,10,3254,913,923,486,1.8,81000,INLAND,,99578
-120.93,39.96,15,1666,351,816,316,2.9559,118800,INLAND,,92886
-114.65,33.6,28,1678,322,666,256,2.9653,94900,INLAND,,83100
-122.48,37.75,48,2555,548,1285,482,3.7734,314700,NEAR BAY,,330037
-117.85,34.1,22,5179,944,2315,884,4.51,189900,<1H OCEAN,,209649
-122.29,37.9,52,1604,263,594,286,5.338,270900,NEAR BAY,,329727.1
-120.81,38.73,38,2005,385,882,353,2.5104,120500,INLAND,,107355
-122.26,37.78,52,970,217,528,208,3.3438,201300,NEAR BAY,,200614
-118.47,33.99,41,1146,310,833,270,2.5938,285000,<1H OCEAN,,338782.03
-116.39,33.82,15,11115,2257,4122,1653,2.7219,74400,INLAND,,112296
-117.85,33.79,46,1846,383,867,336,3.4234,200000,<1H OCEAN,,209574
-122.27,37.89,52,1978,293,723,272,5.3989,335600,NEAR BAY,,318287.05
-122.32,37.55,44,2151,411,849,370,4.4583,397100,NEAR OCEAN,,380844.11
-118.58,34.17,29,3393,574,1471,587,6.2064,334900,<1H OCEAN,,389404.16
-118.44,34.32,14,6235,1286,3568,1190,4.1724,211600,<1H OCEAN,,213021
-116.15,34.14,18,3312,705,1251,512,3.0139,82600,INLAND,,78051
-117.92,33.75,32,790,199,1196,201,3.0625,142800,<1H OCEAN,,163818
-118.36,33.89,27,2837,684,2141,648,3.1325,215000,<1H OCEAN,,228600
-117.91,33.78,26,4297,1037,3596,967,3.045,184000,<1H OCEAN,,184287
-117.39,34.09,10,5736,945,3528,932,4.3958,130700,INLAND,,137376
-118.08,33.86,17,2259,383,1378,386,5.8733,287000,<1H OCEAN,,293037.05
-117.82,33.67,17,2895,439,1588,450,6.276,290700,<1H OCEAN,,289322
-116.89,32.99,14,2816,501,1448,452,5.0278,210900,<1H OCEAN,,192252
-117.98,34.07,15,3543,888,3131,823,3.0184,139400,INLAND,,147935
-122.71,38.42,23,1569,414,1031,368,1.6267,129200,<1H OCEAN,,142403
-122.13,37.44,38,2835,447,1148,446,5.9277,446600,NEAR BAY,,369311.07
-121.47,39.01,37,1244,247,484,157,2.3661,77500,INLAND,,87105
-118.08,33.94,21,3933,949,2219,820,2.4926,171400,<1H OCEAN,,174535
-119.03,34.25,25,3344,502,1483,496,6.196,340600,<1H OCEAN,,276384.01
-118.13,33.81,37,1228,237,572,242,4.325,223900,<1H OCEAN,,222701
-117.88,33.74,31,1120,296,1718,268,2.8077,140300,<1H OCEAN,,169483
-118.16,33.77,38,3235,769,1284,752,2.9384,304100,NEAR OCEAN,,249051
-122.79,39.02,23,642,203,265,84,1.8833,96900,INLAND,,83223.98
-120.03,38.19,26,7005,1358,416,189,2.125,132500,INLAND,,108171
-117.09,32.57,17,444,83,357,87,5.1478,138900,NEAR OCEAN,,174184.02
-119.57,37.94,17,346,130,51,20,3.4861,137500,INLAND,,147000
-121.07,39.13,8,4839,832,1977,762,4.0848,155900,INLAND,,176631
-115.57,32.78,25,2007,301,1135,332,5.128,99600,INLAND,,137581.01
-117.09,33.15,13,3958,865,1981,840,3.4764,137500,<1H OCEAN,,175567
-122.85,38.62,16,4418,704,1908,697,4.5913,244600,<1H OCEAN,,235237
-118.47,34.23,22,8350,2717,9135,2452,2.5008,160000,<1H OCEAN,,188838
-118.14,34.17,42,2757,713,2112,653,2.7148,166800,<1H OCEAN,,177421.01
-122.45,37.71,49,2244,442,1948,423,4.7639,251500,NEAR OCEAN,,266339.03
-122.04,38.25,38,1214,244,632,254,2.8438,94200,INLAND,,102287
-118.8,34.21,16,1466,196,661,209,6.2893,282700,<1H OCEAN,,266754
-118.08,34.16,42,3490,665,1713,620,4.5461,242400,INLAND,,290758
-117.04,32.74,33,3880,770,2288,805,3.6848,140700,NEAR OCEAN,,144183
-121.87,37.27,18,3561,560,1753,553,5.0292,269400,<1H OCEAN,,256478
-120.48,41.82,20,1367,284,429,181,2.0227,47500,INLAND,,66607
-122.76,38.35,30,2260,374,958,359,5.0323,222400,<1H OCEAN,,248089
-122.34,40.51,16,2247,502,1206,463,1.9946,119200,INLAND,,78434
-117,32.73,17,6050,1143,3424,1131,3.7647,127600,<1H OCEAN,,151575
-117.31,34.5,14,2443,447,883,465,2.1111,116700,INLAND,,102031
-119.33,36.32,19,2778,431,1092,451,5.2561,121300,INLAND,,130728
-123.19,39.12,38,267,57,196,60,2.3125,70000,<1H OCEAN,,122020
-118.43,34.18,33,2717,662,1546,597,3.9099,267500,<1H OCEAN,,262071
-118.24,34.14,27,2909,1021,2614,935,2.1444,229000,<1H OCEAN,,222818
-122.46,37.75,52,1207,152,465,162,10.7569,500001,NEAR BAY,,499758.99
-117.05,32.75,35,2144,388,1003,383,3.0938,137300,NEAR OCEAN,,154915
-118.96,34.3,16,3103,482,1567,467,6.907,500001,<1H OCEAN,,349881.03
-122.14,37.46,27,5580,2009,4165,1763,2.4375,189000,NEAR BAY,,190581
-118.44,34.24,35,2344,435,1531,399,3.725,178200,<1H OCEAN,,185387
-121.42,38.55,35,182,39,115,43,2.6417,98900,INLAND,,93509
-121.87,37.33,37,3137,685,2048,651,3.0156,270300,<1H OCEAN,,183019
-122.22,37.46,37,2586,495,1208,502,4.3214,342700,NEAR OCEAN,,342662.09
-118.35,34.16,49,1305,228,584,255,5.636,267900,<1H OCEAN,,352880.14
-117.88,33.83,25,1785,248,750,251,6.8407,266700,<1H OCEAN,,298804.02
-119.87,36.79,8,2875,548,1718,551,3.6522,80200,INLAND,,85652
-122.27,37.85,52,4076,920,1800,815,2.7054,182300,NEAR BAY,,192209
-118.16,33.87,32,1854,471,1363,478,2.6406,156700,<1H OCEAN,,177843
-120.87,37.76,16,2022,413,1126,408,2.5655,116400,INLAND,,121110
-122.44,37.77,52,2705,647,1355,628,2.0161,364300,NEAR BAY,,272811
-117.37,34.01,15,1386,247,703,185,3.6415,124200,INLAND,,131662
